performance_id,date,accumulated_sales,daily_sales,booking_rate,price_avg,ad_exposure,sns_mention_daily,promo_event_flag
1034,2025-06-19,1737,34,0.75,24020,440362,62,False
1034,2025-07-07,3906,77,1.69,21885,272106,38,False
1034,2025-07-06,3242,14,0.31,20270,183029,20,False
1034,2025-06-27,1174,12,0.26,23561,224891,77,False
1034,2025-06-24,4466,100,2.19,22515,146737,96,False
1034,2025-06-18,2800,80,1.75,23333,363685,85,True
1034,2025-06-11,4491,99,2.17,22175,493985,14,False
1034,2025-06-07,1872,31,0.68,20184,203579,13,True
1034,2025-05-31,1439,45,0.99,21250,127909,26,True
1034,2025-06-03,228,7,0.15,22486,232385,39,False
1034,2025-06-19,1738,21,0.46,20357,247776,17,False
1034,2025-07-01,1386,27,0.59,22347,303462,22,False
1034,2025-06-25,1930,34,0.75,23030,228041,27,False
1034,2025-06-25,2513,23,0.5,22656,446229,52,False
1034,2025-06-03,992,33,0.72,20346,392926,46,True
1034,2025-06-17,3078,39,0.86,20508,197469,91,True
1034,2025-07-08,2100,3,0.07,19983,412683,24,False
1034,2025-07-01,1220,2,0.04,21867,277129,19,False
1034,2025-06-14,871,2,0.04,21384,354870,60,False
1034,2025-07-02,1313,41,0.9,22864,299176,47,False
1034,2025-05-21,1064,24,0.53,22824,427275,24,False
1034,2025-06-08,2166,26,0.57,19754,363358,67,False
1034,2025-06-03,283,4,0.09,22618,212333,32,False
1034,2025-05-23,2386,29,0.64,21948,204292,81,False
1034,2025-06-10,3893,5,0.11,20101,474695,92,False
1034,2025-07-08,3329,72,1.58,22580,490857,97,False
1034,2025-06-26,711,4,0.09,22395,325902,5,False
1034,2025-06-11,748,18,0.39,21900,384928,32,False
1035,2025-06-29,2,0,0.0,34685,322343,53,False
1035,2025-07-11,3,1,25.0,36167,172782,16,False
1035,2025-07-02,3,1,25.0,35472,344744,32,False
1035,2025-07-19,4,0,0.0,37761,164340,68,True
1035,2025-07-04,2,0,0.0,36145,371635,56,False
1035,2025-06-26,1,0,0.0,40539,135010,10,False
1035,2025-07-03,0,0,0.0,33747,178858,61,False
1035,2025-07-18,4,1,25.0,34170,201735,0,False
1035,2025-07-17,3,0,0.0,35597,213655,34,False
1035,2025-06-27,2,0,0.0,36574,473839,6,False
1035,2025-07-12,2,1,25.0,37902,187132,63,True
1035,2025-07-01,3,0,0.0,33747,170198,61,False
1035,2025-07-09,0,0,0.0,40307,261100,54,False
1035,2025-07-15,0,1,25.0,40206,499489,12,False
1035,2025-07-16,1,1,25.0,39424,281902,94,False
1035,2025-07-14,0,1,25.0,40280,375478,71,False
1035,2025-07-12,2,0,0.0,33761,241932,30,False
1035,2025-07-19,1,0,0.0,34258,476460,27,False
1035,2025-06-27,2,0,0.0,40102,483814,37,False
1035,2025-07-17,4,0,0.0,35549,148113,85,True
1035,2025-07-08,0,1,25.0,39047,278157,80,False
1035,2025-07-18,2,1,25.0,36767,298139,63,False
1035,2025-06-26,4,1,25.0,39963,400176,79,False
1035,2025-07-08,4,0,0.0,40464,322809,30,False
1035,2025-07-16,3,0,0.0,36413,358632,38,False
1035,2025-07-05,3,1,25.0,40276,137381,42,True
1035,2025-07-10,1,1,25.0,37832,281565,68,False
1035,2025-07-02,0,1,25.0,37134,479635,85,False
1035,2025-07-01,1,1,25.0,37118,395493,19,False
1035,2025-07-05,0,1,25.0,34406,336981,45,False
1036,2025-05-15,43,1,1.22,64367,343554,83,False
1036,2025-05-27,44,2,2.44,53992,413658,48,False
1036,2025-05-26,31,1,1.22,58464,379365,61,False
1036,2025-05-21,16,1,1.22,59539,279412,39,False
1036,2025-05-14,81,0,0.0,60514,259826,46,False
1036,2025-05-12,71,3,3.66,64387,375375,42,False
1036,2025-05-25,48,0,0.0,60292,326118,54,False
1036,2025-05-09,35,0,0.0,54702,145591,54,True
1036,2025-05-18,80,0,0.0,55535,477721,23,True
1036,2025-05-29,11,0,0.0,62700,299899,56,False
1036,2025-05-15,82,1,1.22,64064,150255,96,False
1036,2025-05-08,70,2,2.44,59166,370013,12,False
1036,2025-05-29,14,0,0.0,54998,437766,67,False
1036,2025-05-19,65,0,0.0,55367,140524,36,False
1036,2025-05-09,43,2,2.44,54104,484903,76,False
1036,2025-05-25,40,1,1.22,54523,341605,60,False
1036,2025-05-14,82,1,1.22,59062,377354,65,False
1036,2025-05-24,57,1,1.22,62668,284484,60,False
1036,2025-05-29,70,0,0.0,54176,334622,64,False
1036,2025-05-30,17,1,1.22,58381,221280,76,False
1036,2025-05-21,64,3,3.66,56215,173704,77,False
1036,2025-05-31,16,0,0.0,53178,168515,100,False
1036,2025-05-14,16,1,1.22,60340,288929,85,False
1036,2025-05-29,35,1,1.22,61393,346476,100,False
1036,2025-06-01,25,0,0.0,59653,454464,13,False
1036,2025-05-10,80,0,0.0,64674,279949,15,True
1036,2025-05-13,28,1,1.22,64093,110514,96,False
1036,2025-05-27,73,1,1.22,58329,499472,90,False
1036,2025-05-09,4,1,1.22,56111,309272,77,False
1036,2025-05-24,62,0,0.0,62007,121182,77,True
1037,2025-05-18,133,0,0.0,76752,383496,87,False
1037,2025-05-19,78,1,0.12,78404,263543,47,False
1037,2025-05-17,245,2,0.23,84073,105435,45,False
1037,2025-05-07,715,5,0.58,86609,463689,38,False
1037,2025-05-14,291,3,0.35,84215,160561,40,False
1037,2025-05-07,663,8,0.93,90178,484822,9,False
1037,2025-05-11,229,2,0.23,85093,358245,66,True
1037,2025-05-15,202,6,0.7,79441,190715,9,False
1037,2025-05-13,56,1,0.12,82241,121390,17,False
1037,2025-05-10,616,1,0.12,79046,338634,25,True
1037,2025-05-17,605,9,1.05,87219,207584,33,False
1037,2025-05-15,466,1,0.12,81525,386268,86,False
1037,2025-05-15,323,11,1.28,87469,111345,0,True
1037,2025-05-08,791,13,1.52,89619,177514,23,False
1037,2025-05-16,310,7,0.82,83779,467029,25,True
1037,2025-05-16,421,13,1.52,89660,213226,50,True
1037,2025-05-17,540,4,0.47,83886,113877,38,False
1037,2025-05-18,284,10,1.17,78519,496474,13,False
1037,2025-05-12,553,9,1.05,87410,362199,1,False
1037,2025-05-10,375,6,0.7,75118,249594,8,False
1037,2025-05-14,109,0,0.0,88371,423923,52,False
1037,2025-05-18,167,4,0.47,76697,198408,21,False
1037,2025-05-17,298,6,0.7,81977,246479,6,False
1037,2025-05-13,783,0,0.0,89844,362630,82,False
1037,2025-05-13,124,0,0.0,84645,462709,61,True
1037,2025-05-17,380,0,0.0,89360,263347,59,False
1037,2025-05-16,504,9,1.05,80801,194244,3,False
1037,2025-05-15,401,12,1.4,79025,201551,32,False
1037,2025-05-19,200,3,0.35,85716,409222,9,False
1037,2025-05-11,596,8,0.93,76289,247214,98,False
1038,2025-06-12,0,1,0.0,24770,409070,7,False
1038,2025-06-29,0,1,0.0,26231,294243,61,True
1038,2025-05-24,0,1,0.0,25804,212743,41,True
1038,2025-06-12,0,0,0.0,28733,346889,38,False
1038,2025-05-25,0,0,0.0,26445,126382,3,False
1038,2025-05-09,0,1,0.0,28133,325825,47,False
1038,2025-06-27,0,0,0.0,27877,259413,83,False
1038,2025-05-25,0,0,0.0,27157,223662,27,False
1038,2025-06-15,0,1,0.0,24538,459792,97,True
1038,2025-05-27,0,0,0.0,26841,155612,63,False
1038,2025-05-29,0,0,0.0,28568,311463,20,False
1038,2025-06-12,0,1,0.0,27606,402621,94,True
1038,2025-05-08,0,1,0.0,27781,172833,36,True
1038,2025-06-26,0,1,0.0,28435,125368,2,False
1038,2025-06-05,0,0,0.0,27743,100801,42,False
1038,2025-05-11,0,1,0.0,24681,398113,93,False
1038,2025-07-01,0,1,0.0,24206,261792,71,False
1038,2025-07-02,0,0,0.0,25583,418379,7,False
1038,2025-06-20,0,0,0.0,24374,360078,37,False
1038,2025-06-04,0,0,0.0,25066,241203,20,False
1038,2025-06-22,0,1,0.0,24188,449337,29,False
1038,2025-07-01,0,0,0.0,27938,319894,67,False
1038,2025-05-08,0,1,0.0,23930,418041,16,False
1038,2025-06-08,0,0,0.0,23656,224746,79,False
1038,2025-06-02,0,1,0.0,26848,331110,25,False
1038,2025-06-05,0,0,0.0,28568,425145,41,False
1038,2025-06-12,0,0,0.0,27298,145784,65,False
1038,2025-05-31,0,0,0.0,28569,189506,40,True
1038,2025-06-29,0,0,0.0,25315,487527,58,False
1038,2025-05-16,0,1,0.0,24500,250453,39,False
1039,2025-06-22,3175,41,0.48,59332,191549,24,False
1039,2025-06-26,8210,199,2.35,50785,354174,2,False
1039,2025-05-17,8190,227,2.68,59336,309394,8,False
1039,2025-06-26,7060,203,2.4,61305,113450,19,False
1039,2025-05-26,3758,109,1.29,52295,467619,26,False
1039,2025-07-10,869,14,0.17,59451,342223,90,False
1039,2025-05-20,4947,67,0.79,56511,319516,72,False
1039,2025-06-20,76,3,0.04,57504,128261,76,False
1039,2025-05-26,2873,18,0.21,50960,156176,76,True
1039,2025-07-02,244,1,0.01,55935,435417,72,False
1039,2025-05-27,892,15,0.18,50887,266239,32,False
1039,2025-05-30,7325,189,2.23,52921,309658,46,True
1039,2025-06-23,8234,263,3.11,51404,109852,11,False
1039,2025-05-28,7631,58,0.69,57942,303754,48,False
1039,2025-06-30,1312,29,0.34,61035,187566,81,False
1039,2025-06-02,4701,44,0.52,57753,449454,45,False
1039,2025-06-01,941,10,0.12,52236,289400,51,False
1039,2025-06-20,7187,32,0.38,60824,179944,97,False
1039,2025-05-18,1156,24,0.28,59369,491413,47,False
1039,2025-05-27,5902,192,2.27,53047,121605,53,False
1039,2025-06-26,6722,9,0.11,54230,303374,64,True
1039,2025-05-19,4890,112,1.32,54488,462578,56,False
1039,2025-06-14,4366,110,1.3,50364,243435,29,False
1039,2025-06-03,6265,40,0.47,53492,189110,22,True
1039,2025-06-05,6152,12,0.14,51241,450002,63,False
1039,2025-07-02,3621,99,1.17,59503,357416,12,False
1039,2025-05-30,3790,42,0.5,58562,372579,32,True
1039,2025-06-19,5874,127,1.5,59413,101379,19,False
1039,2025-07-04,6507,202,2.39,59719,419889,93,False
1039,2025-07-09,3923,24,0.28,59136,236984,10,False
1040,2025-06-07,256,9,0.38,34135,412719,78,False
1040,2025-06-03,1195,15,0.63,33301,242487,54,False
1040,2025-06-07,71,1,0.04,29918,339689,98,False
1040,2025-06-08,987,22,0.92,32321,476254,92,False
1040,2025-06-02,574,0,0.0,31901,161264,86,False
1040,2025-06-04,1907,12,0.5,31444,232475,18,True
1040,2025-06-05,10,0,0.0,30174,151977,40,False
1040,2025-06-09,584,19,0.79,33159,286944,16,True
1040,2025-06-02,1854,36,1.5,33661,451441,46,False
1040,2025-06-07,1776,5,0.21,28447,379501,43,False
1040,2025-06-02,1299,14,0.59,28812,263944,9,False
1040,2025-06-02,252,6,0.25,32957,137412,66,False
1040,2025-06-02,1748,51,2.13,33358,106475,67,False
1040,2025-06-04,873,28,1.17,31997,329484,60,False
1040,2025-06-09,1943,50,2.09,30976,363389,32,True
1040,2025-06-06,568,17,0.71,34352,420326,89,False
1040,2025-06-06,29,0,0.0,33209,417525,56,False
1040,2025-06-02,1822,6,0.25,33034,448857,2,False
1040,2025-06-04,1855,30,1.25,30060,349720,34,False
1040,2025-06-04,773,12,0.5,28876,287167,51,False
1040,2025-06-08,411,14,0.59,30159,247937,63,False
1040,2025-06-02,106,3,0.13,30204,112755,97,True
1040,2025-06-07,1233,27,1.13,31541,235090,72,False
1040,2025-06-07,1733,13,0.54,30045,380407,12,False
1040,2025-06-03,1074,18,0.75,33485,388889,82,True
1040,2025-06-09,1179,17,0.71,29717,109795,43,True
1040,2025-06-02,122,4,0.17,31452,327650,1,False
1040,2025-06-03,709,7,0.29,31921,430328,17,False
1040,2025-06-07,1212,38,1.59,33983,409924,50,False
1040,2025-06-07,549,17,0.71,33022,423502,89,False
1041,2025-07-24,16,1,0.7,12264,316110,78,False
1041,2025-06-30,138,3,2.1,13055,381941,91,False
1041,2025-08-04,72,1,0.7,12532,273101,17,False
1041,2025-07-27,92,3,2.1,13007,250714,30,False
1041,2025-07-05,130,5,3.5,14595,256089,88,False
1041,2025-07-16,23,1,0.7,14695,138598,99,False
1041,2025-06-21,90,1,0.7,12693,366755,28,False
1041,2025-08-10,49,1,0.7,14691,304986,61,False
1041,2025-07-17,55,2,1.4,14906,315572,12,False
1041,2025-06-23,69,0,0.0,14055,251756,85,False
1041,2025-07-05,36,2,1.4,12365,433811,77,False
1041,2025-07-17,121,4,2.8,12576,414281,47,True
1041,2025-08-07,80,1,0.7,13407,328748,0,False
1041,2025-08-13,32,1,0.7,12370,403564,58,False
1041,2025-07-25,100,0,0.0,13604,451664,47,False
1041,2025-07-10,55,0,0.0,13160,413047,5,True
1041,2025-07-20,24,0,0.0,12670,275746,48,False
1041,2025-08-12,1,0,0.0,12584,179803,35,False
1041,2025-07-09,48,1,0.7,14498,466648,49,False
1041,2025-08-03,36,1,0.7,13434,366656,79,False
1041,2025-07-31,23,0,0.0,14877,164591,93,True
1041,2025-07-26,87,3,2.1,14592,203627,16,False
1041,2025-06-22,60,2,1.4,12418,372922,85,False
1041,2025-07-24,30,2,1.4,12499,245439,31,False
1041,2025-07-27,60,1,0.7,14932,162543,6,False
1041,2025-07-22,51,2,1.4,14845,427370,83,False
1041,2025-07-13,53,2,1.4,13563,112780,74,False
1041,2025-06-27,104,4,2.8,14154,478994,26,False
1041,2025-06-21,112,2,1.4,13582,219119,84,False
1041,2025-08-12,121,0,0.0,14804,463157,57,False
1042,2025-06-08,0,0,0.0,64756,255146,32,False
1042,2025-05-12,0,0,0.0,61815,267932,47,False
1042,2025-06-16,0,0,0.0,60737,257620,79,False
1042,2025-06-17,0,0,0.0,54235,371978,48,False
1042,2025-05-13,0,0,0.0,62305,186038,53,False
1042,2025-05-28,0,0,0.0,61038,338755,2,False
1042,2025-06-01,0,0,0.0,54869,283206,89,False
1042,2025-05-20,0,0,0.0,57065,364724,82,False
1042,2025-05-24,0,1,0.0,64385,250594,43,True
1042,2025-05-22,0,1,0.0,56370,151012,67,False
1042,2025-05-27,0,0,0.0,55797,240547,78,True
1042,2025-05-27,0,0,0.0,54676,338569,55,False
1042,2025-05-13,0,0,0.0,59538,477332,57,False
1042,2025-05-19,0,1,0.0,64133,402146,36,False
1042,2025-05-24,0,0,0.0,57371,481116,92,False
1042,2025-05-28,0,1,0.0,59425,401041,90,False
1042,2025-06-04,0,1,0.0,62513,322036,22,False
1042,2025-05-14,0,0,0.0,55410,243572,25,False
1042,2025-06-10,0,0,0.0,62141,308138,28,False
1042,2025-05-24,0,1,0.0,65823,191891,60,False
1042,2025-05-30,0,1,0.0,59770,487405,56,True
1042,2025-05-18,0,1,0.0,58497,391813,11,False
1042,2025-05-20,0,1,0.0,62395,243008,28,False
1042,2025-05-30,0,0,0.0,64467,334456,45,False
1042,2025-06-02,0,1,0.0,62026,401129,40,False
1042,2025-05-29,0,0,0.0,55156,153811,33,False
1042,2025-06-03,0,0,0.0,59972,453247,12,False
1042,2025-05-13,0,0,0.0,63775,385815,66,False
1042,2025-05-22,0,0,0.0,55327,419957,60,False
1042,2025-06-11,0,1,0.0,64351,491479,52,True
1043,2025-07-02,840,2,0.12,34006,486265,8,False
1043,2025-07-25,527,17,1.04,34219,157730,97,False
1043,2025-07-05,407,8,0.49,36233,313702,20,True
1043,2025-07-12,814,21,1.28,35244,306271,84,False
1043,2025-07-01,467,7,0.43,34570,122024,24,False
1043,2025-07-31,1281,18,1.1,35883,447625,92,True
1043,2025-07-02,891,24,1.47,33499,331773,83,False
1043,2025-07-30,306,1,0.06,34601,147367,80,False
1043,2025-07-02,492,0,0.0,35543,153251,85,False
1043,2025-08-04,1495,45,2.75,36397,251328,30,False
1043,2025-07-31,1291,10,0.61,38202,175320,37,False
1043,2025-07-23,1505,18,1.1,38424,109399,13,False
1043,2025-06-28,1615,3,0.18,35812,237852,42,False
1043,2025-07-01,1459,32,1.96,36453,332084,21,True
1043,2025-08-05,456,16,0.98,35167,112076,7,False
1043,2025-07-23,1146,32,1.96,32241,212424,54,True
1043,2025-07-30,1615,17,1.04,38750,150613,60,False
1043,2025-07-30,1048,4,0.24,33865,161394,81,False
1043,2025-07-05,1118,32,1.96,38164,342556,56,False
1043,2025-07-17,494,5,0.31,37398,407946,52,False
1043,2025-07-13,344,5,0.31,35051,169519,51,False
1043,2025-07-18,587,16,0.98,38247,458234,88,False
1043,2025-08-11,695,4,0.24,32369,206242,98,False
1043,2025-07-23,1237,8,0.49,34823,334417,28,False
1043,2025-07-20,1635,44,2.69,35970,184193,45,False
1043,2025-07-15,834,22,1.34,38217,253329,60,True
1043,2025-07-28,1589,9,0.55,34890,308655,40,False
1043,2025-08-08,1252,21,1.28,36576,292214,99,False
1043,2025-07-09,257,7,0.43,31860,481050,85,False
1043,2025-06-28,1082,0,0.0,37028,171939,76,False
1044,2025-06-28,2,0,0.0,44095,249666,14,False
1044,2025-06-26,92,1,0.9,46001,348304,59,False
1044,2025-06-24,64,0,0.0,40084,107032,94,False
1044,2025-06-24,35,2,1.8,47656,194120,89,False
1044,2025-07-06,96,3,2.7,45686,141476,100,True
1044,2025-06-28,86,1,0.9,45542,144518,82,False
1044,2025-06-25,3,1,0.9,44161,472958,8,True
1044,2025-07-08,77,2,1.8,41528,131541,73,True
1044,2025-07-05,36,2,1.8,41407,385913,65,False
1044,2025-07-10,76,2,1.8,44307,300722,0,True
1044,2025-06-21,21,1,0.9,47367,409799,37,True
1044,2025-06-29,74,0,0.0,47635,220938,59,False
1044,2025-07-05,67,2,1.8,39457,450041,1,True
1044,2025-06-24,69,0,0.0,47468,244954,18,False
1044,2025-07-04,13,1,0.9,44743,297687,89,False
1044,2025-07-02,50,1,0.9,44705,137656,60,False
1044,2025-07-02,64,3,2.7,40838,131368,35,True
1044,2025-07-02,91,0,0.0,44404,126797,85,False
1044,2025-07-04,17,1,0.9,44355,133359,14,True
1044,2025-07-03,12,0,0.0,47658,250214,16,False
1044,2025-06-27,21,0,0.0,46818,454060,46,False
1044,2025-06-30,53,0,0.0,46971,469436,47,False
1044,2025-07-07,34,2,1.8,46021,383748,70,False
1044,2025-06-23,44,0,0.0,47626,211301,71,False
1044,2025-06-29,43,2,1.8,47733,445773,22,False
1044,2025-06-20,85,0,0.0,39664,117152,18,False
1044,2025-06-24,32,1,0.9,45168,445395,98,True
1044,2025-07-02,69,2,1.8,45420,336502,96,True
1044,2025-06-20,23,0,0.0,48097,233964,46,True
1044,2025-06-27,100,3,2.7,41621,280378,98,False
1045,2025-05-22,75,2,0.4,83460,497099,67,True
1045,2025-05-22,159,3,0.61,87545,211491,37,False
1045,2025-05-22,174,0,0.0,83874,479989,61,False
1045,2025-05-23,381,13,2.63,87503,334745,12,True
1045,2025-05-23,385,7,1.41,94801,267807,50,False
1045,2025-05-22,145,4,0.81,80421,131017,6,False
1045,2025-05-22,295,2,0.4,89009,395145,54,False
1045,2025-05-23,360,10,2.02,83682,248345,94,False
1045,2025-05-22,380,7,1.41,91354,491813,91,False
1045,2025-05-22,201,1,0.2,86340,327966,72,True
1045,2025-05-22,263,6,1.21,96929,186928,65,False
1045,2025-05-23,220,1,0.2,87941,229941,3,False
1045,2025-05-23,389,5,1.01,93482,408697,16,False
1045,2025-05-22,482,12,2.42,94835,471087,78,False
1045,2025-05-22,366,4,0.81,87308,492432,26,False
1045,2025-05-22,371,12,2.42,88919,154555,8,False
1045,2025-05-22,20,1,0.2,87447,491776,50,False
1045,2025-05-22,470,12,2.42,88706,214930,92,True
1045,2025-05-22,408,6,1.21,87212,223182,79,False
1045,2025-05-23,37,2,0.4,89755,264486,0,False
1045,2025-05-23,200,4,0.81,88138,303180,92,False
1045,2025-05-22,480,6,1.21,92865,429589,19,False
1045,2025-05-23,80,3,0.61,91464,475665,26,False
1045,2025-05-22,167,0,0.0,81870,245763,68,False
1045,2025-05-22,375,5,1.01,88108,360300,28,False
1045,2025-05-23,206,7,1.41,81039,200591,9,False
1045,2025-05-23,424,0,0.0,82763,461911,44,False
1045,2025-05-22,493,9,1.82,96782,372028,1,False
1045,2025-05-22,390,9,1.82,90922,116375,37,False
1045,2025-05-23,254,1,0.2,95856,280701,42,True
1046,2025-06-30,513,17,2.53,11156,479361,2,False
1046,2025-06-27,195,6,0.89,13068,465208,29,False
1046,2025-07-01,650,16,2.38,13103,435287,51,False
1046,2025-06-27,513,1,0.15,12902,317859,12,False
1046,2025-06-30,235,5,0.74,11844,416615,65,False
1046,2025-06-27,501,9,1.34,12620,187273,73,False
1046,2025-06-28,415,3,0.45,12297,429064,51,False
1046,2025-06-30,161,4,0.6,10899,392988,71,False
1046,2025-06-26,465,9,1.34,12792,206968,62,False
1046,2025-06-28,81,3,0.45,12940,244905,26,False
1046,2025-06-26,656,0,0.0,11522,463633,25,False
1046,2025-06-28,507,0,0.0,11117,114126,94,True
1046,2025-06-26,455,11,1.64,11208,116978,24,False
1046,2025-06-30,11,0,0.0,12810,323232,50,False
1046,2025-06-24,195,4,0.6,12035,404603,38,False
1046,2025-07-02,179,3,0.45,13166,446874,20,False
1046,2025-07-02,104,1,0.15,12036,471215,16,False
1046,2025-06-28,353,10,1.49,11876,346553,65,False
1046,2025-07-02,86,0,0.0,11477,235009,78,False
1046,2025-06-29,41,0,0.0,13172,165018,16,False
1046,2025-06-28,625,3,0.45,13031,390595,47,False
1046,2025-06-26,94,1,0.15,11428,465301,21,False
1046,2025-07-01,220,5,0.74,11198,307836,2,True
1046,2025-06-27,636,0,0.0,11472,329707,13,False
1046,2025-06-26,667,6,0.89,13199,350168,99,False
1046,2025-06-29,244,1,0.15,12081,266415,53,False
1046,2025-07-01,464,13,1.93,11860,390834,65,False
1046,2025-07-02,402,5,0.74,12154,402353,22,False
1046,2025-06-29,650,6,0.89,12456,122462,95,True
1046,2025-06-28,634,3,0.45,11438,321576,75,False
1047,2025-05-26,58,0,0.0,22518,418936,94,False
1047,2025-05-26,80,2,0.61,20760,196950,94,False
1047,2025-06-12,320,3,0.92,23291,268217,18,False
1047,2025-05-26,133,0,0.0,21415,297170,84,True
1047,2025-05-25,174,6,1.84,21680,187122,92,False
1047,2025-05-30,311,11,3.37,21023,226534,16,False
1047,2025-06-19,121,3,0.92,21997,319973,16,False
1047,2025-06-12,209,5,1.53,21391,225813,79,False
1047,2025-06-17,204,4,1.23,23463,121381,34,False
1047,2025-05-31,164,4,1.23,22185,281593,80,True
1047,2025-06-06,318,8,2.45,21729,393129,83,False
1047,2025-07-02,79,0,0.0,24409,258731,16,False
1047,2025-07-02,281,2,0.61,21765,378795,20,False
1047,2025-05-31,57,0,0.0,21218,463270,34,False
1047,2025-05-27,226,8,2.45,21973,400282,78,False
1047,2025-05-26,179,6,1.84,21764,211174,92,True
1047,2025-05-27,287,4,1.23,23525,400477,3,True
1047,2025-07-07,226,0,0.0,21831,155063,65,False
1047,2025-06-15,53,2,0.61,23375,406468,36,False
1047,2025-05-25,290,3,0.92,23924,218171,93,True
1047,2025-06-30,243,3,0.92,22214,411207,6,False
1047,2025-06-22,127,4,1.23,20735,394458,57,False
1047,2025-06-25,107,2,0.61,20411,161606,75,False
1047,2025-05-31,303,8,2.45,23495,392021,77,False
1047,2025-06-24,28,1,0.31,24353,352771,47,False
1047,2025-06-26,183,6,1.84,20986,243084,96,False
1047,2025-05-27,264,6,1.84,24298,238982,5,False
1047,2025-07-03,138,4,1.23,22343,158105,41,True
1047,2025-07-06,254,4,1.23,24731,255223,68,False
1047,2025-06-06,251,9,2.76,23141,160071,53,True
1048,2025-06-23,1900,41,0.71,44934,333982,3,False
1048,2025-06-27,458,16,0.28,42187,261848,89,False
1048,2025-06-21,2511,32,0.56,44655,123086,5,True
1048,2025-06-24,838,1,0.02,43751,429101,15,True
1048,2025-06-23,3912,73,1.27,42916,307627,69,False
1048,2025-06-29,552,5,0.09,42741,417176,63,False
1048,2025-06-19,5519,179,3.11,38342,424004,84,False
1048,2025-06-26,347,5,0.09,46482,340464,13,False
1048,2025-06-15,3506,64,1.11,42301,250494,29,False
1048,2025-06-26,4194,97,1.68,39706,230842,23,False
1048,2025-06-20,2290,17,0.3,41008,376850,86,False
1048,2025-06-30,4829,158,2.74,42432,372555,91,False
1048,2025-06-17,5400,107,1.86,39021,348966,5,False
1048,2025-06-24,1618,35,0.61,39747,455439,35,False
1048,2025-06-27,2268,23,0.4,45116,314340,52,False
1048,2025-06-17,2422,44,0.76,45448,286381,28,False
1048,2025-06-17,1414,36,0.63,40307,441974,37,False
1048,2025-06-26,5315,43,0.75,41232,248182,90,True
1048,2025-06-21,5427,7,0.12,43105,463727,40,True
1048,2025-06-22,607,14,0.24,41817,374915,39,True
1048,2025-06-23,588,15,0.26,39362,343722,52,True
1048,2025-06-28,2079,27,0.47,40352,194594,99,True
1048,2025-06-19,5594,61,1.06,44607,389324,91,False
1048,2025-06-30,1724,43,0.75,44112,137805,13,False
1048,2025-06-26,1677,0,0.0,44933,335654,78,True
1048,2025-06-18,1406,12,0.21,46287,142039,14,False
1048,2025-06-22,4514,87,1.51,46388,180903,92,False
1048,2025-06-21,1758,39,0.68,40553,422038,13,False
1048,2025-06-29,1501,38,0.66,40880,224078,79,False
1048,2025-06-20,4406,43,0.75,40651,261171,44,False
1049,2025-06-09,3235,60,0.74,27371,201799,92,False
1049,2025-06-11,256,3,0.04,28541,237559,20,True
1049,2025-06-12,1472,40,0.49,31706,321490,78,False
1049,2025-06-08,7631,201,2.48,30502,347418,58,False
1049,2025-06-04,784,20,0.25,28701,393271,80,False
1049,2025-05-30,7345,138,1.7,30782,281417,38,False
1049,2025-06-08,5679,124,1.53,32219,451057,98,False
1049,2025-06-03,2372,76,0.94,29245,411869,84,False
1049,2025-06-05,1478,25,0.31,29453,162471,72,False
1049,2025-06-13,6676,158,1.95,30246,146104,14,True
1049,2025-06-11,2992,42,0.52,31223,424792,41,False
1049,2025-06-04,4412,141,1.74,31815,354547,33,False
1049,2025-06-11,1943,19,0.23,30555,366013,87,False
1049,2025-06-11,3078,35,0.43,29607,387795,14,False
1049,2025-06-10,3467,92,1.13,27139,244526,92,True
1049,2025-06-07,2429,48,0.59,29014,241609,79,True
1049,2025-06-06,6718,195,2.4,31133,476924,52,False
1049,2025-06-13,1992,52,0.64,30612,325075,42,False
1049,2025-06-02,6057,3,0.04,31888,275050,91,False
1049,2025-06-11,1525,29,0.36,28268,207009,66,False
1049,2025-06-09,1733,42,0.52,28516,213259,68,False
1049,2025-06-10,4763,25,0.31,27511,360226,72,True
1049,2025-06-03,1502,48,0.59,31326,433110,22,False
1049,2025-06-05,7784,14,0.17,30535,379250,27,True
1049,2025-06-06,3331,87,1.07,31931,437850,44,False
1049,2025-06-03,2212,64,0.79,28628,154645,64,False
1049,2025-06-07,5913,180,2.22,30791,212406,29,False
1049,2025-06-12,5611,63,0.78,30298,323098,55,False
1049,2025-06-08,659,8,0.1,29043,121300,52,False
1049,2025-06-10,6457,146,1.8,27950,367847,11,False
1050,2025-06-19,1151,2,0.14,49391,387374,10,False
1050,2025-06-11,762,23,1.65,44657,340740,3,False
1050,2025-06-19,97,4,0.29,49211,465568,59,False
1050,2025-06-07,148,2,0.14,47767,249177,43,False
1050,2025-06-18,161,0,0.0,44874,357471,89,False
1050,2025-06-17,1132,1,0.07,44737,184242,58,False
1050,2025-06-18,242,7,0.5,49518,164450,37,False
1050,2025-06-15,1110,22,1.58,41035,144498,27,False
1050,2025-06-09,174,3,0.21,45754,449762,6,False
1050,2025-06-09,1179,16,1.15,45643,253060,86,True
1050,2025-06-08,332,10,0.72,42401,166446,16,False
1050,2025-06-10,27,0,0.0,43666,209525,100,False
1050,2025-06-18,352,11,0.79,41026,329728,11,True
1050,2025-06-08,1179,9,0.64,40857,315494,71,False
1050,2025-06-19,738,16,1.15,49218,138665,85,False
